topic_EN,topic_DE,argument_DE,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis kann leuten mit chronischen Schmerzen helfen wieder ein normales Leben zu führen. Man kann es auch verabreichen ohne dass es eine berauschende Wirkung hat, also praktisch nebenwirkungsfrei",1,1,8,0,0,8,0.865907464,8,1,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis kann zu psychischen Schäden, gerade bei jungen Nutzern führen.",-1,1,6,6,0,0,0.866809228,6,1,5
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis legalisieren
Manche Menschen müssen mit diesem Produkt behandelt werden, und daher kann ihnen geholfen werden",1,1,10,0,0,10,1,9,0,9
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis legalisieren
Wir setzen andere Menschen dem einfachen Kauf von Drogen und der Verschlechterung der Drogensituation im Land aus",-1,0.821508727,10,8,0,2,0.925894056,9,2,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis sollte legalisiert werden, jedoch nur für mittlere Verwendungszwecke.",1,1,10,0,0,10,0.342241002,8,5,3
We should legalize cannabis,Wir sollten Cannabis legalisieren,Cannabis wird bei unkontrolliertem Konsum als Einstiegsdroge dienen.,-1,0.903059184,10,9,0,1,1,7,0,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Cannabis wird für medizinische Zwecke verwendet, aber sie müssten eine Kontrolle haben, um es legalisieren zu können.",1,0.793526223,10,0,2,8,0.659042835,9,3,6
We should legalize cannabis,Wir sollten Cannabis legalisieren,Cannabis wird von einigen Menschen gegen Schmerzen konsumiert und sollte legalisiert werden.,1,1,5,0,0,5,0.8103917,5,1,4
We should legalize cannabis,Wir sollten Cannabis legalisieren,Das Medikament ist für alle legalisiert,1,0.887892753,10,0,1,9,0.088519654,9,8,1
We should legalize cannabis,Wir sollten Cannabis legalisieren,Die Legalisierung der Droge würde so viel Mafia beenden,1,0.901928569,10,1,0,9,0.318910438,9,6,3
We should legalize cannabis,Wir sollten Cannabis legalisieren,Die Legalisierung von Cannabis bringt dreimal mehr Steuereinnahmen als Alkohol.,1,1,8,0,0,8,0.887467723,8,1,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,Die Legalisierung von Drogen ist nicht die Lösung,-1,1,6,6,0,0,0.293520068,6,4,2
We should legalize cannabis,Wir sollten Cannabis legalisieren,Die Wirkung von Cannabis ist viel zu wenig getestet und erforscht.,-1,0.867975842,7,6,0,1,0.870005193,7,1,6
We should legalize cannabis,Wir sollten Cannabis legalisieren,Die freie Entscheidung des Menschen gebietet die Legalisierung von Cannabis,1,1,10,0,0,10,0.880596111,8,1,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,Dies wird in vielen Ländern als Medizin angesehen und sollte es auch sein,1,1,8,0,0,8,1,8,0,8
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Diese Pflanze kann vollständig legalisiert werden, da sie große medizinische Vorteile hat",1,1,10,0,0,10,0.879804992,8,1,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Dieses Medikament ist nicht schädlich, wenn es in kleinen Portionen verwendet wird",1,0.896628688,10,1,0,9,0.725223785,9,3,6
We should legalize cannabis,Wir sollten Cannabis legalisieren,Eine Legalisierung würde den Politikern viel mehr Kontrolle geben und ein 100% iger illegaler Verkauf würde vermieden,1,1,20,0,0,20,0.889513853,17,2,15
We should legalize cannabis,Wir sollten Cannabis legalisieren,Eine weitere Problemquelle im Straßenverkehr bahnt sich an,-1,1,8,8,0,0,0.648687506,8,3,5
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Es ist ein ständiger Dienst, sein Zweck es ist, gehört zu gehört, die eines Verbrechens, werden",0,0.886982594,8,1,7,0,0,8,8,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,Es ist nicht gefährlicher als Alkohol. Ein kontrollierter Verkauf könnte das Suchtverhalten minimieren und transparenter machen.,1,0.917035168,10,1,0,9,1,8,0,8
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Ich bin der Meinung, dass eine Legalisierung mehr Probleme verursachen würde. Es gibt viele, die diese Maßnahme ohne Grenzen oder Respekt anwenden würden",-1,1,10,10,0,0,0.886125202,9,1,8
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Im Vergleich zu Alkohol ist Cannabis die hamrlosere Droge und es kann nicht sein, dass Alkohol erlaubt und Cannabis verboten ist.",1,1,8,0,0,8,1,8,0,8
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Immer mehr Menschen möchten Cannabis, vor allem das Öl, als Medizin verwenden, eine Legalisierung würde Mißbrauch verringern.",1,1,10,0,0,10,1,9,0,9
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Ja, ja, wir sollten Cannabis legalisieren",1,1,7,0,0,7,0,7,7,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Jeder befürchtet, dass diese Technologie die gleichen Diskriminierungsprobleme verursacht wie Prognosesätze und Algorithmen, die entscheiden, an wen eine Immobilie vermietet werden soll.",-1,0.436347146,10,4,3,3,0,6,6,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Jeder befürchtet, dass diese Technologie die gleichen Diskriminierungsprobleme verursacht wie Prognosesätze und Algorithmen, die entscheiden, an wen eine Immobilie vermietet werden soll.",-1,0.436347146,10,4,3,3,0.134763163,7,6,1
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Jeder befürchtet, dass diese Technologie die gleichen Diskriminierungsprobleme verursacht wie Prognosesätze und Algorithmen, die entscheiden, an wen eine Immobilie vermietet werden soll.",-1,0.436347146,10,4,3,3,0.080775571,9,8,1
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Marihuana beeinflusst Urteilsvermögen, Konzentration, Reaktionszeit und Koordination auf eine Weise, die die Wahrscheinlichkeit erhöht, dass Jugendliche an Autounfällen leiden",-1,0.898631145,10,9,1,0,0.621066689,8,3,5
We should legalize cannabis,Wir sollten Cannabis legalisieren,Marihuana zu legalisieren ist nicht gut für Kinder,-1,1,5,5,0,0,0,5,5,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,Mit seinen Maßnahmen und seiner Prävention ist es sehr sicher,1,1,5,0,0,5,0.169646967,5,4,1
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Wir können nicht legalisieren, dass Cannabis die Neuronen unserer jungen Leute und die Zukunft unseres Planeten zerstört",-1,1,8,8,0,0,0.523337655,8,4,4
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Wir sollten Cannabis Produkte legalisieren, da man somit die Qualität der Produktion kontrollieren und steuern kann.",1,1,10,0,0,10,1,9,0,9
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Wir sollten Cannabis Produkte legalisieren, da sie speziell im medizinischen Bereich als Schmerzmittel eine große Wirkung entfalten und auch billiger sind als herkömmliche Pharmaka.",1,0.900183418,10,1,0,9,1,9,0,9
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Wir sollten Cannabis legalisieren, damit wir es mit nach Hause nehmen und in Frieden konsumieren können",1,1,10,0,0,10,0.342280198,9,6,3
We should legalize cannabis,Wir sollten Cannabis legalisieren,Wir sollten Cannabis nicht legalisieren,-1,1,9,9,0,0,0,9,9,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,Wir sollten Cannabis nicht legalisieren.,-1,1,8,8,0,0,0.09414232,8,7,1
We should legalize cannabis,Wir sollten Cannabis legalisieren,"Würde zu weiteren Problemen im Straßenverkehr führen, wenn die Leute stoned fahren würden",-1,0.942822382,10,9,0,1,0.810132636,9,2,7
We should legalize cannabis,Wir sollten Cannabis legalisieren,legalisiere Cannabis und so endet Rochela,1,0.813780644,5,0,1,4,0,5,5,0
We should legalize cannabis,Wir sollten Cannabis legalisieren,rezeptfreies und dosisgesteuertes Cannabis legalisieren,1,1,9,0,0,9,0.194725591,9,7,2
We should legalize cannabis,Wir sollten Cannabis legalisieren,so kann man die Kriminalisierung von Konsumenten stoppen,1,0.921959539,10,1,0,9,1,8,0,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Bei Schulgebeten werden nicht alle Religionen berücksichtigt, wodurch vielen Schüler eine Religion quasi aufgedrängt wird.",1,0.867975842,7,1,0,6,1,7,0,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Bei konfessionellen Schulen kann durchasu eine Ausnahme gemacht werden,-1,0.939546137,10,9,0,1,0.201596279,9,7,2
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Bei konfessionellen Schulen sollte natürliche eine Ausnahme gemacht werden.,-1,0.425756635,10,4,4,2,0.358592929,8,5,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Beten ist für den Zusammenhalt und die Gemeinschaft sehr förderlich.,-1,1,8,8,0,0,1,8,0,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Da mittlerweile aufgrund der Einwanderung Kinder mit verscheidener Religionszugehörigkeit in eine Klasse gehen, sollte das Gebet nicht mehr erfolgen.",1,1,10,0,0,10,1,8,0,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Das Gebet in der Schule stört die Kleinen,1,0.896302006,10,1,0,9,0.075217769,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Das Gebet sollte nicht in Schulen abgehalten werden,1,1,5,0,0,5,0.158622626,5,4,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Das Schulgebet ist eine Tradition und sollte den Zusammenhalt der Klasse stärken und dieser Werte vermitteln.,-1,1,6,6,0,0,1,6,0,6
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Das Schulgebet ist eine so edle Handlung, es ist Teil unserer Tradition und wir sollten es behalten, es unterstützt die Liebe und Ruhe zwischen den Schülern",-1,1,5,5,0,0,1,5,0,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Das Schulgebet sollte eine private Handlung sein, andere Schüler innerhalb der Schule teilen unterschiedliche Überzeugungen, sie haben nicht den gleichen Glauben, wir sollten Religion und Schule trennen",1,1,7,0,0,7,1,7,0,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Das Schulgebet sollte verboten werden, da Bildung nicht mit Religion vermischt werden sollte.",1,1,6,0,0,6,1,6,0,6
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Das Wesentliche der Erwägungsgründe war, dass kein Urteil wirklich freiwillig war, als es von der Schule genehmigt wurde",0,0.881811397,30,5,24,1,0,18,18,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Das Wesentliche der Erwägungsgründe war, dass kein Urteil wirklich freiwillig war, als es von der Schule genehmigt wurde",0,0.881811397,30,5,24,1,0,23,21,2
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Den Schülern den Zugang zum Gebet zu ermöglichen, muss in einer religionsfreien Gesellschaft möglich sein.",-1,0.901373169,9,8,1,0,0.366076042,9,6,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Die Religion sollte als öffentlicher Ort frei von religiösen Zwängen sein, einschließlich Gruppenzwang zur Teilnahme an religiösen Handlungen.",-1,0.641222263,10,6,0,4,0.829634007,9,2,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Die Schüler lernen viel besser,w enn sie die Unterstützung des Herrn haben.",-1,1,10,10,0,0,0.085897042,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Durch das Schulgebet lernen die Schüler, was Demut und Nächstenliebe bedeutet",-1,1,8,8,0,0,0.753375187,8,2,6
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Ein Gebet hat einen traditionellen und kulturellen Aspekt, den alle Schüler lernen und wahrnehmen sollten.",-1,1,7,7,0,0,0.873569601,7,1,6
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Ein Schulgebet kann dazu führen, dass die Kinder lernen was Demut und Dankbarkeit bedeutet im Leben",-1,1,5,5,0,0,1,5,0,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Es gibt viele, vor allem ältere Menschen, die es als Tradition in unserem Land sehen, und nicht einsehen, warum das Gebet in der Schule verboten sein sollte.",-1,0.683899266,6,4,2,0,0.506334257,6,3,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Es sollte nicht verboten werden, da es einen Teil der Werte darstellt, die Kinder in Schulen lernen, um gute Menschen zu sein.",-1,1,7,7,0,0,0.650218889,7,2,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Es sollte verboten werden, da Religion nicht mit Bildung verbunden sein sollte.",1,1,10,0,0,10,0.765594208,9,2,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Es sollte verboten werden, weil es Kinder zwingen würde, eine Religion anzunehmen",1,1,8,0,0,8,1,8,0,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,GLaube ist besonders für junge Leute sehr wichtig um Halt zu haben,-1,0.941806615,10,9,0,1,0.408206632,9,5,4
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Gebet sollte diese Lehre erlaubt sein,-1,1,10,10,0,0,0,9,9,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Gebet sollte diese Lehre nicht erlaubt sein,1,0.785781627,10,0,2,8,0,9,9,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Gebet sollte nicht verboten werden, es verändert Kinder zum Besseren und sie müssen verstehen, dass es einen Schöpfer gibt und ihn preisen
ъ\",-1,1,6,6,0,0,0.807738026,6,1,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Ich denke, wir sollten die religiöse Meinung jeder Person respektieren",-1,0.682630015,10,7,3,0,0.728717355,7,2,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Im Sinne einer christlichen Erziehung unserer Kinder muß das Gebet in der Schule stattfinden.,-1,1,6,6,0,0,0.490616187,6,3,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,In einem christlich geprägtem Land wie Deutschland gehören Gebete in der Schule zum Leben.,-1,1,7,7,0,0,0.691813618,7,2,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"In einem säkularisierten Staat darf in Schulen nicht eine Religion besonders gefördert werden, zumal Religionsausübung etwas Privates ist.",1,1,10,0,0,10,1,8,0,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Kinder haben keine Wahl, sie müssen dies tun",1,0.516800449,10,2,3,5,0.570906827,7,3,4
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Kinder können sich noch nicht für eine Religion entscheiden und würden durch das Schulgebet beeinflußt.,1,0.924935678,10,1,0,9,1,7,0,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Organisierte Religion hat in staatlichen Einrichtungen nichts verloren,1,0.867975842,7,1,0,6,0.438753834,7,4,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Religion hat an einer staatliche Schule nichts zu suchen,1,1,6,0,0,6,0.686885215,6,2,4
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Religion hat in BIldungseinrichtungen nichts zu suchen- die leute sollten im privaten ihren Glauben leben,1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Religion hat in der Schule nichts verloren.,1,1,7,0,0,7,0.410351721,7,4,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Religion ist der beste Weg, um Kinder zu führen",-1,1,5,5,0,0,0.369306641,5,3,2
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Religion ist keine essenziell wichtig Lektüre im Schulunterricht und verschwendet wichtige Zeit, die für das Lernen der Schüler wichtig ist",1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Schulen sind staatliche Einrichtungen, da hat Gebet nichts zu suchen.",1,1,9,0,0,9,0.885594826,9,1,8
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Schulgebet sollten wir nicht so extrem gehen,-1,0.56880453,10,6,0,4,0.083631983,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,So wird die Religionsfreiheit eingeschränkt,-1,0.714524367,10,7,1,2,0.620780551,8,3,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Staat und Religion sind per Gesetz zu trennen,1,0.804922121,10,2,0,8,0,9,9,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Verteidiger sind nicht immer nützlich, manchmal manipulieren sie das Gesetz zu ihrem Vorteil",-1,0.529568826,10,5,4,1,0.538328366,8,4,4
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Verteidiger sind nicht immer nützlich, manchmal manipulieren sie das Gesetz zu ihrem Vorteil",-1,0.529568826,10,5,4,1,0.088519654,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,We moeten schoolgebed verbieden omdat het verplicht is,1,0.877689806,8,0,1,7,0,8,8,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Wenn ich denke, wäre es in Ordnung, da das Kind eine Wahl hat",1,1,10,0,0,10,0.090429459,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Wir können den Schulsatz nicht beseitigen, den wir den Schülern über ihre Verbindung zu unserem Schöpfer beibringen",-1,0.943170144,10,9,0,1,0.549787699,9,4,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Wir müssen das Gebet in der Schule verbieten, weil es unpersönlich ist und einen höheren Grad an Verallgemeinerung aufweist",1,1,10,0,0,10,0.694496705,7,2,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Wir müssen das Schulgebet wegen der großen religiösen Vielfalt in den Schulen verbieten,1,1,10,0,0,10,0.837861387,9,2,7
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Wir müssen die Religion durch Gebet in unseren Schulen aufrechterhalten,-1,0.941536728,10,9,0,1,0.250594651,9,7,2
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Wir müssen die religiösen Überzeugungen jeder Person respektieren,1,0.414482695,5,1,2,2,0.612317057,5,2,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Wir müssen verbieten, dass das Schulgebet die religiösen Überzeugungen unserer Häuser beeinflusst",1,1,10,0,0,10,0.653390014,9,4,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,Wir sollten das Schulgebet nicht verbieten.,-1,1,20,20,0,0,0.043914388,17,16,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Wir sollten die Gefängnisstrafe nicht verbieten, da nicht postuliert werden muss, dass die Strafen verarbeitet wurden.",0,0.635106163,8,3,5,0,0.113324456,8,7,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Zur Trennung von Staat und Kirche gehört auch, dass jedwede religiöse Tätigkeiten in der Schule nichts verloren haben.",-1,0.495170955,10,5,1,4,0.55162794,9,4,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"da mittlerweile in einer Klasse die unterschiedlichsten Religionen aufeinander stoßen, ist es wohl einfacher das Schulgebet zu unterlassen.",1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"es muss verboten sein, jeder kann selbst entscheiden, ob er gläubig ist oder nicht.",1,1,10,0,0,10,0.292164957,9,6,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"es scheint mir gut zu sein, da die Schüler auf diese Weise mehr Freiheit haben",1,1,5,0,0,5,0.603015271,5,2,3
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"heutzutage sind Schüler aus allen Ethnien in einer Klasse, daher sollte auf unterschiedliche Konfessionen rücksicht genommen werden",-1,0.702030561,10,7,0,3,0.628352428,9,4,5
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,nee We moeten schoolgebed verbieden. Het is krankzinnig om zoiets te doen,-1,0.791410032,10,8,1,1,0.087082838,9,8,1
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,ob wir das Schulgebet verbieten sollen.,0,0.713255493,10,0,7,3,0,8,8,0
We should prohibit school prayer,Wir sollten das Schulgebet verbieten,"Österreich ist großteils katholisch, vor allem im ländlichen Bereich, daher sollte man das Schulgebet weiter pflegen.",-1,0.730318078,10,7,0,3,0.680981143,9,3,6
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Auch Frauen haben das Recht, an der Front zu kämpfen.",-1,1,10,10,0,0,0.882076319,8,1,7
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Bin sehr dafür, dass Frauen nicht in den Kampf ziehen müssen, besser wäre weder Frauen noch Männer.",1,1,9,0,0,9,0.303805809,9,6,3
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Da Frauen eine andere Statur haben als Männer und weniger emotional kalt sind, sind sie ungeeignet",1,1,8,0,0,8,0.458395652,8,4,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Die Anwesenheit von Frauen zerstört die Kameradschaft des Körpers, die für die Wirksamkeit im Kampf notwendig ist",1,1,20,0,0,20,0.247240047,16,12,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Die Damen bestehen auch sonst immer auf Gleichberechtigung, da sollte das gewaltsame Sterben nicht ausgenommen werden",-1,1,10,10,0,0,0.50195368,8,4,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Die Quotenherzchen wollen auch sonst Gleichberechtigung haben, da ist es nur fair das auch auf das Sterben im Krieg auszudehnen",-1,1,10,10,0,0,0.709197719,9,3,6
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Es gehört zur Gleichberechtigung der Geschlechter, dass Frauen die gleiche militärische Karierre durchlaufen können wie Männer. Dazu gehören dann auch Kampfeinsätze.",-1,1,10,10,0,0,1,8,0,8
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Es gibt keinen Grund Menschen aufgrund ihres Geschlechts von irgendeiner Tätigkeit auszuschließen und das gilt auch für Kampfeinsätze der Armee.,-1,0.895810196,10,9,0,1,1,9,0,9
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Es widerspricht dem gleichbehandlungsgesetz,-1,1,7,7,0,0,1,7,0,7
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen gehören in die Küche und sind für den Haushalt da!,1,0.800671778,10,2,0,8,0,9,9,0
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen haben das gleiche Recht wie Männer, da sie ihre Ausbildung erhalten können, um für zukünftige Kämpfe zu trainieren.",-1,1,8,8,0,0,1,8,0,8
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen haben die Fähigkeit dazu und viel mehr sind auf dem gleichen Niveau wie Männer,-1,0.885937599,10,9,0,1,0.724592402,9,2,7
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen haben im Gegensatz zu Männern zusätzliche Probleme, wie die Menstruation, und andere Empfindlichkeiten, welche in einem Kampfeinsatz zu einem Hindernis werden könnten.",1,1,10,0,0,10,0.30746703,9,6,3
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen haben nicht die körperlichen Voraussetzungen, um mit Männern mitzuhalten.",1,1,5,0,0,5,0.792623571,5,1,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen im Kampf und Männer im Haus wären eine echte Gerechtigkeit,-1,1,7,7,0,0,0.704575029,7,2,5
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen in Gewalttaten zu verwickelen ist abstoßend.,1,1,7,0,0,7,0.526897884,7,3,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen können ein Team besser motivieren als Männer und wären definitiv eine Bereicherung fürs Teamgefüge,-1,1,10,10,0,0,1,7,0,7
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen können eine starke mentela unterstützung für männliche Kollegen sein und sind eine Bereicherung fürs Team,-1,1,5,5,0,0,0.645293894,5,2,3
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen können nicht kämpfen, Kampf ist mehr für Männer, eine Frau kann kein Soldat an der Front sein.",1,1,10,0,0,10,0,7,6,1
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen müssen mit ihren Kindern zu Hause sein, das ist ihr einziger Weg",1,1,7,0,0,7,0.246715315,7,5,2
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen neigen nicht zum Kampf, sie sind brutal",1,0.810117741,10,0,2,8,0.121248262,8,7,1
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen sind empfindlich und sollten nicht kämpfen dürfen,1,0.856087105,7,1,0,6,0.246715315,7,5,2
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sind mittlerweile fast überall in der Gesellschaft gleichgestellt, warum also nicht auch hier, wenn sie es als richtig erachten.",-1,1,5,5,0,0,0.830353033,5,1,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen sind nicht physisch so belastbar wie Männer,1,1,10,0,0,10,0.486962167,8,4,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sind nicht von Natur aus friedfertig, nicht nur im Ernstfall dürfen sie den Heldentod sterben.",-1,0.806734219,10,8,1,1,0.543134404,9,4,5
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sollten außerhalb eines solch gewalttätigen Feldes geehrt werden, sie haben eine größere edle Pflicht, sich um Kinder und Ehemänner zu kümmern, Krieg widerspricht ihrer Kernnatur",1,1,10,0,0,10,0.62641862,8,3,5
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sollten besonderen Schutz genießen, da sie für die Geburt von Nachwuchs verantwortlich sind.",1,0.800122059,10,2,0,8,0.728697061,8,2,6
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sollten in der Lage sein, zu kämpfen",-1,1,8,8,0,0,0.464636951,8,4,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sollten sich nicht an kriegerischen Auseinandersetzungen beteiligen, weil sie in anderen Bereichen der Gesellschaft dringender gebraucht werden.",1,1,10,0,0,10,0.475197588,8,4,4
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen sollten sich nicht an kriegerischen Auseinandersetzungen beteiligen, weil sie schon genug belastet sind.",1,1,8,0,0,8,0.764390085,8,2,6
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Frauen werden zu Hause gebraucht und sollten nicht im Militär arbeiten,1,1,10,0,0,10,0.404443556,8,5,3
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Frauen wurden geboren, um ihrem Land zu dienen",-1,0.872204821,8,7,1,0,0.207466776,8,6,2
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Gerade so gefährliche Sachen sollte man den Profis überlassen,1,0.726291809,7,2,0,5,0.398753434,7,4,3
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Ich bin der Meinung, dass jeder frei ist, sein Land so zu verteidigen, wie er es wünscht. Wenn er freiwillig im Krieg sein will, dann erlaube es ihm.",-1,0.939692461,10,9,0,1,1,9,0,9
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,Im Zuge der Gleichberechtigung haben Frauen das gleiche Recht in den Kampf zu ziehen wie Männer. Wir müssen auch für die Rechte der Frauen einstehen.,-1,1,5,5,0,0,1,5,0,5
We should prohibit women in combat,Wir sollten Frauen im Kampf verbieten,"Im Zuge der Gleichberechtigung sollten Frauen selbst entscheiden, ob sie sich daran beteiligen wollen.",-1,1,6,6,0,0,1,6,0,6
