topic_EN,topic_NL,argument_NL,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Frauen, die zu Hause bleiben, helfen bei der Kindererziehung",1,0.902677292,10,1,0,9,0,8,8,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.374105783,10,6,4
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.809176995,9,2,7
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.199934511,10,8,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.33415722,9,6,3
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,1,5,0,5
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.465440933,10,5,5
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.589882304,10,0,6,4,0.108428224,10,9,1
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het lijkt me erg, want als ze het willen, moeten ze worden toegestaan",-1,1,10,10,0,0,0.587513348,9,4,5
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Het lijkt me heel erg, want als ze het willen en vrijwilligerswerk willen doen, moeten ze de kans krijgen",-1,0.642200955,10,6,0,4,0.800236626,10,2,8
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Het lijkt mij dat het verkeerd is en dat ze hen gelijk moeten laten deelnemen,-1,0.913363736,10,9,0,1,0.184375178,10,8,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Ik ben het daar niet mee eens omdat een vrouw met een goede opleiding op hetzelfde niveau staat als een man,-1,0.913363736,10,9,0,1,1,10,0,10
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Ik denk dat ze, hoewel ze de nodige capaciteiten hebben, ze moeten laten gaan.",-1,1,10,10,0,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Ik vind het erg oneerlijk om ze niet bij dit werk te betrekken,-1,1,10,10,0,0,0.199934511,10,8,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Nous devons interdire les femmes au combat en raison du désavantage de la force par rapport aux hommes,1,1,10,0,0,10,0.294102117,9,6,3
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Nous ne devons pas interdire les femmes au combat car elles représentent la force d'une nation entière,-1,1,11,11,0,0,0.073185544,10,9,1
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Vrouwen mogen dat natuurlijk zelf bepalen. Als men niet bang is en zich sterk genoeg acht dan moet je dat niet verbieden.,-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Vrouwen zijn niet sterk genoeg dan mannen.,1,0.923871298,10,1,0,9,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,Vrouwen zijn nutteloos voor gevechten,1,1,10,0,0,10,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,We moeten vrouwen in de strijd verbieden als ze het verdienen om in de keuken te zijn,1,0.689095073,10,3,0,7,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,We moeten vrouwen in de strijd verbieden vanwege het nadeel van geweld boven mannen,1,1,10,0,0,10,0.684365688,9,3,6
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,We moeten vrouwen in de strijd verbieden vanwege het nadeel van geweld boven mannen.,1,1,10,0,0,10,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"We moeten vrouwen in de strijd verbieden, ze moeten onder de hoede van onze kinderen zijn",1,0.904332721,10,1,0,9,0.393585023,10,6,4
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,We mogen vrouwen niet verbieden in de strijd omdat ze de kracht van een heel land vertegenwoordigen,-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Wir sollten Frauen im Kampf verbieten, weil sie nicht einmal eine Waffe heben können",1,1,10,0,0,10,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"als ze aan de eisen voldoen, moeten ze ze accepteren
 ",-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"als ze fysiek en psychologisch voorbereid zijn, is het een goed idee
 ",-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0.110985527,10,9,1
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.770188148,10,2,8,0,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,ja ja we moeten vrouwen in de strijd verbieden,1,1,10,0,0,10,0,10,10,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,moet worden verboden omdat ze de gevestigde rechten van vrouwen schenden en geen goed voorbeeld geven,1,1,10,0,0,10,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"nee, we moeten vrouwen niet verbieden in de strijd",-1,1,10,10,0,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"sommige vrouwen zijn niet zo sterk als mannen en kunnen een obstakel vormen
 ",1,0.823239646,10,2,0,8,0.178597861,10,8,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,veel vrouwen willen ten strijde trekken en worden niet toegelaten,-1,1,10,10,0,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,verbieden vrouwen om te vechten en machismo,1,0.594704676,10,4,0,6,0.246944942,9,7,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,vrouwen wilden al lang de strijd aan en werden geweigerd,-1,1,10,10,0,0,0,9,9,0
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,we moeten vrouwen niet verbieden in de strijd,-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,we mogen vrouwen niet verbieden in de strijd,-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"we mogen vrouwen niet verbieden in gevechten, we zijn allemaal gelijk",-1,1,10,10,0,0,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,ze zijn net zo capabel als mannen waarvoor ze gelijk zijn,-1,1,10,10,0,0,0.19001781,9,7,2
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,ze zijn volledig competent voor elke klus,-1,0.913363736,10,9,0,1,0.512388291,10,5,5
