topic_EN,topic_FR,argument_FR,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,La loi sur les trois grèves est un droit du travail qui doit être installé,-1,1,10,10,0,0,0.172815341,10,8,2
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,La loi sur les trois grèves nuit à l'économie nationale et devrait donc être interdite,1,0.908067706,10,1,0,9,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,La loi surthe three-strikes laws  contribue à réduire les crimes violents et isole les criminels dans les prisons,-1,0.82702603,6,5,0,1,0.738709005,6,2,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,La récidive à plusieurs reprises doit être sévèrement punie.,-1,0.907303905,10,9,0,1,0.509520916,10,4,6
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Les Lois des trois coups sont une violation des droits de l'accusé, il est déraisonnable de punir une personne pour un crime deux ou trois fois pour le même crime",1,1,6,0,0,6,1,6,0,6
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Les juges ne sont plus maîtres des peines qui deviennent automatiquement progressives et parfois disproportionnées par rapport au délit.,1,0.800833649,10,2,0,8,0.415096173,10,5,5
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Les lois des trois coups devraient être abolies car elles ne respectent pas les droits de l'homme. Sachant qu'elles n'autorisent pas de réhabilitation aux condamnés malgré le genre de crime commis.,1,1,10,0,0,10,1,10,0,10
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Les personnes atteintes de crimes non violents peuvent être admissibles. De nombreuses personnes qui ont commis des délits non violents (et parfois des délits) ont été condamnées à perpétuité,1,0.591583781,10,3,1,6,0.473738035,10,4,6
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Les récidivistes sont découragés de commettre des délits. Si un criminel sait qu'il risque la vie en prison,1,0.520010686,6,3,0,3,0.397146902,6,3,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Les récidivistes sont souvent un danger pour la société dans laquelle ils vivent, les mettre en prison rend la communauté dans laquelle ils vivent plus sécuritaire",-1,0.786810601,10,8,0,2,0.479487904,10,5,5
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Non, cela rend beaucoup de choses plus sûres.",-1,1,10,10,0,0,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Non,face à des meurtriers et des violeurs,leur peine de prison doit être lourde voir même des condamnations à vie.",-1,0.907303905,10,9,0,1,0.664017722,10,3,7
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Nous devons abolir les lois des trois coups parce que tout le monde peut re-re-...recommettre une même erreur, il faut analyser la gravité du délit.",1,1,11,0,0,11,0.942995183,11,2,9
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Nous devons abolir les lois des trois grèves,1,1,6,0,0,6,0,6,6,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Nous devons abolir les lois sur les trois grèves parce que cela viole les droits humains de certaines personnes, tout le monde ne mérite pas une peine de prison à vie.",1,1,6,0,0,6,0.787211488,6,1,5
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Nous devons abolir les trois lois sur la grève parce qu’elles sont nuisibles,1,0.898582649,10,1,0,9,0,10,10,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Nous devons appliquer la Loi des trois coups  afin de mettre les criminels les plus dangereux hors d'état de nuire.,-1,0.913795008,11,10,0,1,0.750423706,11,3,8
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Nous devrions abolir les lois des trois coups, si nous devions",1,1,10,0,0,10,0,10,10,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Nous ne devons pas abolir les trois lois sur la grève parce qu’elles ne sont pas nuisibles,-1,1,10,10,0,0,0,10,10,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Nous ne devrions pas abolir la loi des trois coups car elle est un outil très efficace pour la justice.,-1,1,6,6,0,0,0.323046283,6,4,2
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,On devrait abolir cette loi car certaines offences criminelles méritent de facto une peine de prison à vie.,1,0.902771738,10,1,0,9,0.095317184,5,3,2
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,On ne devra pas l'appliquer et attendre jusqua la troisieme offence pour agir,1,0.699637337,10,3,0,7,0.081571938,10,9,1
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,On ne devrait pas pouvoir emprisonner quelqu'un jusqu'à sa mort.,1,0.792873121,10,2,0,8,0.285532696,10,7,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Oui, cette loi ne permettrait aux criminels que de justifier leurs crimes afin qu'ils puissent être acquittés.",1,0.790349634,10,2,0,8,0.304518322,10,6,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Parce que cela est injuste pour des gens qui font souvent des infractions mineures.,1,1,6,0,0,6,0.654119304,6,2,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Personne ne devrait pouvoir être emprisonné jusqu'à la mort.,1,1,10,0,0,10,0.172815341,10,8,2
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Plus de 45% des détenus condamnés à la réclusion à perpétuité en vertu de la loi sur the three-strikes laws  sont d'origine africaine,1,0.575703971,10,2,3,5,0.394284948,5,2,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Tout le monde devrait avoir le droit d'être pardonné, parfois vous commettez un acte criminel, mais vous pouvez vraiment changer et montrer que vous le regrettez",1,0.666792348,10,4,0,6,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Trois  crimes ou délits très graves perpétré par le même individu mérite la perpétuité   car bien souvent ces individus sont  irrécupérables et une fois sorti  ils recommenceront.,-1,0.903899702,9,8,0,1,0.93780808,9,1,8
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Une certaine loi doit etre mise en place pour intimider les membres de la societe qui se croient au dessus de la loi,-1,0.821098913,10,8,1,1,0.357436611,10,6,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,Une personne qui commet plus de deux crimes graves est considérée comme un danger permanent pour la communauté et la loi des trois coups est donc la solution la plus efficace pour protéger la société.,-1,1,6,6,0,0,1,6,0,6
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"Une étude de 1997 a révélé qu'en Californie, ""la loi des trois grèves n'a pas fait baisser les taux de criminalité grave ou de petit vol en dessous du niveau attendu sur la base de tendances préexistantes",1,0.897017442,10,1,0,9,1,10,0,10
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,We should abolish the three-strikes laws,1,1,10,0,0,10,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,affecte les droits individuels des personnes,1,0.886314771,10,0,1,9,0.183277227,10,7,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,cela me semble une mauvaise idée car cette loi est très importante pour la société,-1,1,10,10,0,0,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,cette loi est trop dure pour les personnes ayant fait plusieurs petites erreurs,1,1,10,0,0,10,0.304518322,10,6,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"cette loi est une aide dans les cas extrêmes où la politique veut abuser des citoyens, pas l'abolir et la laisser être utilisée dans des cas importants et d'urgence",-1,0.805028779,10,8,1,1,0.551574385,10,4,6
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,cette loi permet de prevenir la recidive dans certains cas,-1,0.906712471,10,9,0,1,0.420140717,10,5,5
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,il ne faut pas abolir les lois des trois coups,-1,0.89275335,10,9,0,1,0.288437737,10,7,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,le droit a l'erreur est aboli par ces lois,1,0.790607076,11,2,0,9,0.057004817,11,10,1
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"les délinquants qui ont pris perpétuités et qui ressortent quand même de prison recommence leur connerie à 95%, il faut laisser les cinglés enfermés à vie car ils sont ingérables",-1,1,10,10,0,0,0.352760419,10,6,4
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,les lois sont de les modifier ou de les changer quel que soit le cas si nécessaire peut être fait si c'est pour un bien commun,1,0.684527726,6,1,1,4,0,6,6,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,les lois sur les trois grèves ne sont pas équitables et devraient être abolies,1,1,6,0,0,6,0,6,6,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,les trois lois fixent un cours constant en déclin,1,0.83447222,6,0,1,5,0.135855907,6,5,1
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,"nee We moeten de driestakingswetten afschaffen, dit komt ons allemaal ten goede",-1,0.688710266,11,7,1,3,0,11,11,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,nous devons soutenir l'abolition des lois sur les trois grèves car cela retarde la réinsertion des détenus dans la société,1,1,10,0,0,10,1,10,0,10
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,nous ne pouvons pas supprimer les trois lois parce qu'elles sont notre vie,-1,1,6,6,0,0,0,6,6,0
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,pour empêcher la récidivité de crimes,-1,0.820276987,10,8,0,2,0.341843111,10,7,3
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,si elle devait être supprimée car il n'y a aucun moyen pour la personne de changer,1,0.47465279,10,4,1,5,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,si nous devions abolir les lois à trois coups,1,0.693775289,10,1,2,7,,,,
We should abolish the three-strikes laws,Nous devrions abolir les lois sur les trois grèves,si nous devions abolir les trois lois d'attaque,1,0.897996783,10,0,1,9,0,10,10,0
We should adopt atheism,Nous devrions adopter un athéisme,Adopter l'athéisme pourrait être une bonne attitude afin de réduire les conflits religieux à travers la planète.,1,1,10,0,0,10,0.904920513,10,1,9
We should adopt atheism,Nous devrions adopter un athéisme,"Because I need a GOD in my live, it is very important",-1,1,6,6,0,0,0.135855907,6,5,1
We should adopt atheism,Nous devrions adopter un athéisme,"Car les croyances et religions font partis de l'identité du peuple, de leurs origines et cultures, ne plus les adoptés serait nié son passé.",-1,0.503230603,6,3,0,3,1,6,0,6
We should adopt atheism,Nous devrions adopter un athéisme,"Ce concept peut être adopté afin d'offrir à chacun la liberté de croire ou non à quelque chose. En effet, on ne devrait pas juger quelqu'un et le forcer à croire en quelque chose contre son gré.",1,1,9,0,0,9,0.541606702,9,3,6
We should adopt atheism,Nous devrions adopter un athéisme,Ce serait une bonne chose afin de supprimer tous les conflits religieux et obtenir une paix religieuse mondiale.,1,0.91324499,10,1,0,9,0.420140717,10,5,5
We should adopt atheism,Nous devrions adopter un athéisme,"Cela irait à l’encontre de la diversité d'opinion et de croyances. De plus, les humains ont besoin de croire en quelque chose pour les motiver.",-1,1,6,6,0,0,0.856993513,6,1,5
